playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8481535,2022,Nils Hoglander,VAN,L,4on5,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481535,2022,Nils Hoglander,VAN,L,5on4,25,372.0,14.0,3.23,0.13,0.69,0.6,0.83,0.5,0.79,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,1.0,4.0,5.0,0.0,1.0,3.0,10.0,0.0,0.0,2096.0,0.0,0.0,0.0,0.0,2.13,0.03,0.03,0.03,0.03,2.0,1.0,3.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,0.07,0.0,0.0,0.1,0.1,0.1,2.28,0.2,0.2,0.2,0.2,2.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.02,0.18,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.04,0.0,0.0,0.24,0.24,0.24,1.83,0.82,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8475231,2022,Casey Cizikas,NYI,C,other,63,1913.0,41.0,13.35,0.47,0.52,0.34,0.55,0.33,0.56,158.0,1.53,0.08,0.08,0.3,0.04,0.74,0.76,0.08,0.08,0.08,1.0,1.0,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,13.0,1.0,1.0,1.0,2.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.02,0.0,0.0,0.1,0.1,0.1,41.0,3.0,15.0,3.0,20.0,2.0,4.0,7.0,28.0,13.0,19.0,3856.0,0.0,0.0,0.0,1.0,12.71,3.93,3.86,3.93,3.86,14.0,5.0,10.0,29.0,4.0,1.0,0.0,7.0,7.0,5.0,0.27,0.77,2.89,0.0,0.0,4.0,29.0,19.0,19.0,0.21,0.11,0.11,4.04,4.04,3.97,27.99,4.44,4.14,4.44,4.14,23.0,16.0,17.0,56.0,4.0,3.0,0.0,21.0,11.0,7.0,0.8,1.35,2.29,0.0,2.0,2.0,56.0,39.0,39.0,0.68,0.9,0.9,4.22,4.22,4.05,12.02,11.17,118.0,98.0,0.83,0.04,3.0,1.0,2.0,1.0
8475231,2022,Casey Cizikas,NYI,C,all,63,54460.0,1375.0,13.68,0.39,0.51,0.41,0.5,0.42,0.5,470.0,78.0,9.93,5.88,16.42,2.5,37.77,29.49,9.56,10.02,9.65,6.0,4.0,79.0,23.0,27.0,129.0,14.0,4.0,10.0,0.0,20.0,2.0,36.0,30.0,75.0,98.0,18.0,42.0,400.0,151.0,30.0,20.0,54.0,36.0,12.0,1.76,4.84,3.32,2.0,2.0,0.0,130.33,102.0,102.15,7.0,1.26,1.1,2.51,8.69,8.76,8.67,1375.0,99.0,314.0,205.0,757.0,172.0,179.0,170.0,854.0,400.0,354.0,175062.0,42.0,31.0,14.0,45.0,359.16,33.05,31.93,33.4,32.27,369.0,131.0,193.0,693.0,26.0,43.0,1.0,377.0,85.0,38.0,10.11,11.07,11.87,13.0,5.0,8.0,693.9,500.0,500.98,4.89,7.38,7.23,30.71,30.93,30.45,502.47,52.29,48.82,52.52,49.05,476.0,222.0,285.0,983.0,42.0,66.0,9.0,497.0,136.0,65.0,14.08,17.21,21.0,11.0,15.0,16.0,988.29,698.0,701.96,9.06,13.44,13.79,47.55,47.69,45.91,161.88,152.63,2954.0,2911.0,0.0,0.0,0.0,0.0,0.0,0.0
8475231,2022,Casey Cizikas,NYI,C,5on5,63,45010.0,1114.0,13.68,0.45,0.5,0.48,0.49,0.48,0.48,466.0,68.4,8.56,5.3,14.96,2.18,34.62,24.39,8.27,8.65,8.37,5.0,3.0,68.0,22.0,25.0,115.0,12.0,4.0,8.0,0.0,18.0,2.0,34.0,24.0,64.0,86.0,18.0,42.0,329.0,145.0,22.0,16.0,48.0,31.0,11.0,1.47,4.14,2.95,2.0,2.0,0.0,116.33,90.0,90.15,4.0,1.13,0.97,2.02,7.67,7.74,7.66,1114.0,84.0,206.0,188.0,636.0,159.0,128.0,140.0,687.0,329.0,250.0,141813.0,42.0,29.0,13.0,30.0,331.67,27.1,26.14,27.45,26.47,338.0,123.0,177.0,638.0,22.0,39.0,1.0,359.0,71.0,31.0,9.41,9.39,8.3,13.0,5.0,4.0,638.9,461.0,461.98,4.48,6.77,6.62,24.96,25.17,24.77,357.24,33.56,31.61,33.79,31.84,344.0,153.0,201.0,698.0,27.0,41.0,8.0,363.0,95.0,39.0,10.37,12.05,11.14,9.0,9.0,9.0,703.29,497.0,500.96,5.09,8.52,9.09,29.57,29.71,28.95,108.81,110.2,2257.0,2380.0,1.31,0.45,26.0,13.0,23.0,11.0
8475231,2022,Casey Cizikas,NYI,C,4on5,63,7196.0,177.0,13.59,0.11,0.08,0.08,0.1,0.1,0.12,155.0,7.21,1.16,0.46,1.03,0.26,2.09,4.0,1.08,1.16,1.08,0.0,0.0,8.0,1.0,1.0,10.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,5.0,8.0,9.0,0.0,0.0,52.0,5.0,7.0,3.0,4.0,4.0,1.0,0.21,0.57,0.37,0.0,0.0,0.0,10.0,9.0,9.0,2.0,0.1,0.13,0.49,0.77,0.77,0.76,177.0,4.0,90.0,12.0,71.0,5.0,43.0,17.0,112.0,52.0,9.0,9840.0,0.0,0.0,0.0,1.0,12.51,1.76,1.67,1.76,1.67,14.0,3.0,3.0,20.0,0.0,3.0,0.0,10.0,5.0,2.0,0.42,0.66,0.68,0.0,0.0,0.0,20.0,17.0,17.0,0.17,0.5,0.5,1.42,1.42,1.41,117.24,14.28,13.07,14.28,13.07,109.0,53.0,65.0,227.0,11.0,22.0,1.0,113.0,30.0,19.0,2.9,3.81,7.57,2.0,4.0,5.0,227.0,162.0,162.0,3.28,4.02,3.79,13.77,13.77,12.91,1.57,17.58,32.0,294.0,0.0,0.02,0.0,1.0,0.0,1.0
8475231,2022,Casey Cizikas,NYI,C,5on4,63,341.0,43.0,7.73,1.0,0.88,0.8,0.86,1.0,0.84,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,8.0,3.0,2.0,30.0,6.0,4.0,6.0,27.0,4.0,52.0,10373.0,0.0,2.0,1.0,6.0,1.41,0.13,0.13,0.13,0.13,2.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.01,0.12,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.02,0.0,0.0,0.15,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.97,3.01,312.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
8477416,2022,Oliver Bjorkstrand,SEA,R,other,61,1092.0,17.0,22.41,0.55,0.54,0.58,0.52,0.58,0.53,116.0,5.46,1.69,0.46,1.07,0.22,3.12,1.44,1.38,1.69,1.38,0.0,0.0,4.0,4.0,2.0,10.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0,0.07,0.0,1.62,0.0,0.0,1.0,10.0,8.0,8.0,0.0,0.14,0.52,0.21,1.62,1.62,1.34,17.0,4.0,4.0,3.0,6.0,2.0,1.0,3.0,11.0,0.0,0.0,2564.0,0.0,0.0,0.0,0.0,15.24,3.18,2.75,3.18,2.75,15.0,7.0,8.0,30.0,2.0,3.0,0.0,13.0,3.0,6.0,0.23,0.48,2.47,0.0,1.0,1.0,30.0,22.0,22.0,0.43,0.73,0.73,2.88,2.88,2.59,11.74,2.62,2.56,2.62,2.56,9.0,7.0,6.0,22.0,2.0,1.0,0.0,8.0,5.0,3.0,0.3,0.76,1.56,0.0,1.0,1.0,22.0,16.0,16.0,0.24,0.43,0.43,2.43,2.43,2.38,9.0,7.74,61.0,57.0,0.2,0.0,1.0,0.0,1.0,0.0
8477416,2022,Oliver Bjorkstrand,SEA,R,all,61,56714.0,1164.0,43.86,0.59,0.47,0.59,0.48,0.59,0.48,384.0,163.26,17.95,11.64,36.8,5.56,90.8,64.26,16.38,18.1,16.52,8.0,11.0,151.0,76.0,48.0,275.0,32.0,13.0,13.0,3.0,30.0,2.0,90.0,79.0,138.0,214.0,6.0,12.0,15.0,45.0,47.0,15.0,157.0,52.0,18.0,5.08,6.09,6.78,4.0,3.0,6.0,278.49,227.0,230.16,6.0,2.59,2.18,2.84,17.71,17.84,16.84,1164.0,185.0,90.0,220.0,669.0,208.0,143.0,175.0,638.0,15.0,36.0,164805.0,12.0,26.0,11.0,33.0,552.84,54.13,51.17,54.57,51.61,543.0,238.0,285.0,1066.0,54.0,47.0,8.0,591.0,132.0,58.0,17.0,16.03,21.09,17.0,17.0,20.0,1078.21,781.0,788.89,8.6,10.1,9.7,53.03,53.44,51.79,379.94,37.45,36.02,37.28,35.87,378.0,158.0,191.0,727.0,37.0,35.0,5.0,382.0,115.0,39.0,11.79,14.61,11.05,15.0,16.0,6.0,718.87,536.0,530.99,5.67,7.38,7.38,35.73,35.71,34.93,133.47,150.5,2430.0,2585.0,0.0,0.0,0.0,0.0,0.0,0.0
8477416,2022,Oliver Bjorkstrand,SEA,R,5on5,61,48253.0,1021.0,43.86,0.52,0.5,0.55,0.51,0.56,0.51,343.0,133.58,12.28,8.96,30.72,4.46,73.64,54.94,11.65,12.43,11.8,8.0,8.0,126.0,59.0,38.0,223.0,27.0,11.0,10.0,3.0,27.0,2.0,68.0,67.0,115.0,174.0,6.0,12.0,14.0,45.0,42.0,14.0,132.0,44.0,9.0,4.7,5.06,2.52,4.0,3.0,4.0,226.49,185.0,188.16,6.0,1.86,1.3,1.85,12.29,12.43,12.16,1021.0,131.0,84.0,200.0,606.0,186.0,132.0,155.0,548.0,14.0,31.0,133918.0,12.0,26.0,11.0,32.0,433.42,35.53,34.24,35.98,34.67,421.0,192.0,220.0,833.0,39.0,33.0,6.0,477.0,105.0,31.0,14.5,12.61,8.42,16.0,15.0,8.0,845.21,613.0,620.89,5.88,6.04,5.64,35.77,36.19,35.54,347.76,32.95,31.59,32.79,31.45,348.0,143.0,181.0,672.0,33.0,34.0,5.0,353.0,104.0,34.0,10.95,13.09,8.92,14.0,14.0,5.0,663.87,491.0,485.99,5.16,6.95,6.95,31.16,31.14,30.42,93.96,92.35,2022.0,1955.0,1.12,0.41,36.0,7.0,22.0,6.0
8477416,2022,Oliver Bjorkstrand,SEA,R,4on5,61,7.0,0.0,1.92,0.0,0.37,0.0,0.14,0.0,0.15,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.7,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8477416,2022,Oliver Bjorkstrand,SEA,R,5on4,61,7362.0,126.0,39.79,0.9,0.87,0.86,0.88,0.84,0.86,285.0,22.55,3.58,2.06,4.76,0.78,12.63,7.19,3.0,3.58,3.0,0.0,3.0,20.0,11.0,7.0,38.0,4.0,1.0,1.0,0.0,3.0,0.0,18.0,8.0,19.0,30.0,0.0,0.0,1.0,0.0,4.0,1.0,21.0,5.0,5.0,0.31,0.63,2.64,0.0,0.0,1.0,38.0,31.0,31.0,0.0,0.54,0.37,0.77,3.34,3.34,2.95,126.0,50.0,2.0,17.0,57.0,20.0,10.0,17.0,79.0,1.0,0.0,9211.0,0.0,0.0,0.0,0.0,101.08,14.73,13.58,14.73,13.58,105.0,36.0,56.0,197.0,13.0,11.0,2.0,100.0,20.0,21.0,2.19,2.34,10.2,1.0,1.0,11.0,197.0,141.0,141.0,2.22,3.34,3.34,13.6,13.6,12.98,18.99,1.68,1.67,1.68,1.67,20.0,7.0,4.0,31.0,2.0,0.0,0.0,20.0,5.0,2.0,0.49,0.63,0.56,1.0,1.0,0.0,31.0,27.0,27.0,0.23,0.0,0.0,1.92,1.92,1.91,14.62,2.19,234.0,31.0,0.21,0.0,1.0,0.0,1.0,0.0
8480084,2022,Nick DeSimone,CGY,D,other,4,48.0,0.0,-0.2,0.0,0.47,0.0,0.74,0.0,0.73,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,1.31,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8480084,2022,Nick DeSimone,CGY,D,all,4,2700.0,71.0,-0.3,0.45,0.49,0.48,0.56,0.56,0.56,22.0,4.13,0.12,0.2,1.35,0.16,2.45,1.72,0.12,0.13,0.13,0.0,0.0,4.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,4.0,6.0,1.0,2.0,0.0,2.0,2.0,1.0,6.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,7.29,6.0,6.14,1.0,0.04,0.0,0.05,0.12,0.12,0.12,71.0,7.0,0.0,1.0,63.0,6.0,15.0,10.0,40.0,0.0,0.0,11942.0,2.0,2.0,1.0,4.0,24.61,1.57,1.52,1.62,1.57,21.0,13.0,4.0,38.0,1.0,2.0,0.0,26.0,7.0,1.0,0.52,0.83,0.22,0.0,1.0,0.0,39.3,34.0,34.88,0.3,0.24,0.24,1.63,1.69,1.64,20.71,1.96,1.9,1.94,1.89,19.0,8.0,14.0,41.0,5.0,2.0,2.0,21.0,3.0,3.0,0.72,0.39,0.84,3.0,0.0,2.0,39.74,27.0,26.4,0.27,0.63,0.63,1.59,1.55,1.55,10.8,11.03,214.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0
8480084,2022,Nick DeSimone,CGY,D,5on5,4,2467.0,62.0,-0.3,0.45,0.63,0.47,0.6,0.55,0.61,22.0,4.13,0.12,0.2,1.35,0.16,2.45,1.72,0.12,0.13,0.13,0.0,0.0,4.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,4.0,6.0,1.0,2.0,0.0,2.0,2.0,1.0,6.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,7.29,6.0,6.14,1.0,0.04,0.0,0.05,0.12,0.12,0.12,62.0,7.0,0.0,1.0,54.0,5.0,12.0,9.0,36.0,0.0,0.0,9182.0,2.0,2.0,1.0,4.0,22.68,1.37,1.35,1.42,1.4,18.0,13.0,4.0,35.0,1.0,2.0,0.0,24.0,6.0,1.0,0.47,0.69,0.22,0.0,1.0,0.0,36.3,31.0,31.88,0.25,0.24,0.24,1.38,1.44,1.42,18.99,1.7,1.65,1.7,1.64,17.0,8.0,14.0,39.0,5.0,2.0,2.0,20.0,3.0,2.0,0.68,0.39,0.63,3.0,0.0,2.0,37.74,25.0,24.4,0.23,0.63,0.63,1.3,1.25,1.25,7.78,4.61,164.0,111.0,0.11,0.0,5.0,0.0,3.0,0.0
8480084,2022,Nick DeSimone,CGY,D,4on5,4,173.0,7.0,0.02,0.39,0.04,0.5,0.13,0.5,0.12,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,2.0,1.0,4.0,0.0,0.0,1003.0,0.0,0.0,0.0,0.0,1.24,0.16,0.13,0.16,0.13,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.01,0.15,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.04,0.0,0.0,0.2,0.2,0.16,1.72,0.25,0.25,0.25,0.25,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.04,0.0,0.21,0.0,0.0,0.0,2.0,2.0,2.0,0.05,0.0,0.0,0.3,0.3,0.3,0.12,3.02,5.0,35.0,0.07,0.0,3.0,0.0,2.0,0.0
8480084,2022,Nick DeSimone,CGY,D,5on4,4,12.0,2.0,0.13,1.0,0.94,1.0,0.87,1.0,0.94,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,953.0,0.0,0.0,0.0,0.0,0.7,0.04,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.06,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.07,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8482452,2022,Elliot Desnoyers,PHI,L,other,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
